,age,gender,emailContactable,postalContactable,postalCode,numberChildren,reactivationValue,toothBrushType,MrPropreTrier,AntikalTrier,ArielTrier,DashTrier,scentLover,petOwner,ecoInterest,washDishes,liquidDetergent,podsDetergent,powderDetergent,pc_score,postalScore,score_event
298,55,1,1,1,47,0,2,1,0,0,1,1,2,0,2,0,1,0,0,1,53,0
299,35,1,1,1,49,2,4,0,1,0,1,1,0,1,0,0,0,1,0,1,126,0
300,35,1,0,1,61,3,2,0,0,0,0,0,0,1,0,1,1,0,0,3,70,0
301,35,1,1,1,83,1,4,1,1,0,1,1,1,0,1,1,0,1,0,3,120,0
302,25,0,0,1,17,0,3,0,0,0,0,0,0,0,0,0,0,1,0,3,106,0
303,35,1,1,1,13,1,4,1,0,0,0,1,2,1,2,1,1,0,0,2,216,0
304,45,1,1,1,14,1,4,1,0,0,1,1,2,1,0,0,1,0,0,3,115,0
305,35,1,1,1,76,3,4,0,1,0,0,0,0,0,2,0,1,0,0,3,282,0
306,35,1,1,1,44,0,4,1,0,0,0,0,0,0,1,0,1,0,0,2,260,5
307,65,1,1,1,45,0,4,1,0,0,1,1,0,1,0,0,0,1,0,3,178,0
308,35,1,1,1,42,3,4,0,0,0,1,0,0,0,0,0,0,1,0,1,115,0
309,25,1,1,1,62,2,2,0,1,0,0,0,0,1,3,0,1,0,0,4,616,0
310,35,1,1,1,39,0,2,1,0,0,1,1,0,0,2,0,0,1,0,3,45,0
311,35,1,1,0,74,0,4,0,1,1,1,1,1,0,3,0,0,0,0,2,77,0
312,35,1,1,1,72,2,2,0,0,0,0,0,0,0,3,1,1,0,0,3,148,0
313,25,1,1,1,45,0,4,1,0,0,0,0,0,1,1,1,0,0,0,3,178,0
314,35,1,0,0,31,2,4,0,0,0,0,0,0,1,0,0,1,0,0,2,200,9
315,25,1,1,1,57,1,3,0,0,0,0,0,0,1,0,1,0,1,0,4,212,0
316,45,1,1,1,40,1,4,1,0,0,1,0,0,1,4,0,1,0,0,2,76,0
317,55,1,0,1,56,1,4,1,0,0,1,1,0,1,2,1,1,0,0,1,124,0
318,25,1,1,0,38,0,2,0,0,0,1,1,1,1,2,1,1,0,0,4,165,0
319,55,0,1,1,72,1,4,1,0,0,0,0,1,0,1,0,1,0,0,3,148,4
320,35,1,1,1,13,2,2,1,0,0,1,1,0,0,2,1,0,1,0,2,216,0
321,35,1,1,1,3,2,4,1,0,0,1,1,0,1,1,0,1,0,0,1,60,0
322,35,1,1,0,94,5,4,0,1,0,0,0,0,0,0,0,0,1,0,3,199,0
323,45,1,1,1,30,2,4,0,1,0,0,1,0,0,3,1,0,1,0,3,124,3
324,35,1,1,1,82,0,2,0,0,0,0,0,1,1,1,0,0,1,0,3,45,0
325,45,1,1,1,62,2,3,1,0,0,0,1,3,1,4,1,0,1,0,4,616,0
326,65,0,1,1,56,0,4,0,0,0,1,0,0,0,1,0,1,0,0,1,124,0
327,45,1,1,1,42,3,4,1,0,0,1,1,0,0,0,1,0,1,0,1,115,1
328,25,1,1,1,14,1,4,1,0,0,0,1,0,0,0,0,1,0,0,3,115,1
329,25,1,1,1,59,1,4,0,0,0,0,0,0,0,0,0,1,0,0,4,808,3
330,45,1,1,1,46,1,4,1,0,0,0,0,0,1,3,1,0,1,0,2,18,3
331,45,1,1,1,34,3,3,1,0,0,0,1,0,1,0,1,1,0,0,4,192,0
332,45,1,0,1,37,2,3,1,0,0,0,0,0,0,2,1,1,0,0,2,148,0
333,45,1,1,1,62,1,4,0,0,0,0,0,0,1,2,1,0,1,0,4,616,0
334,65,0,1,1,57,0,4,0,0,0,0,0,0,0,0,0,1,0,0,4,212,0
335,55,1,1,1,94,1,4,0,1,0,0,0,0,1,0,0,1,0,0,3,199,0
336,35,1,1,1,69,0,4,1,0,0,0,0,1,1,2,0,0,0,0,2,235,2
337,25,1,1,0,57,0,4,0,0,0,0,1,0,1,1,0,1,0,0,4,212,3
338,25,1,1,1,62,1,4,1,0,0,1,1,0,1,0,1,1,0,0,4,616,1
339,45,1,1,1,34,2,4,0,0,0,1,1,3,0,3,0,1,0,0,4,192,0
340,35,1,1,1,93,0,4,1,0,0,1,0,0,1,1,0,0,0,0,3,242,0
341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,387,0
342,45,0,1,1,93,2,4,0,0,0,1,0,2,0,1,0,0,1,0,3,242,0
343,35,1,0,1,56,0,4,0,0,0,0,0,0,1,1,1,0,1,0,1,124,1
344,35,1,1,1,18,3,4,0,0,0,0,0,1,0,3,1,0,1,0,2,63,0
345,35,1,1,1,67,5,4,0,0,0,1,1,0,0,1,0,1,0,0,2,169,0
346,45,1,1,1,35,0,3,0,0,0,0,0,0,0,2,0,1,0,0,1,170,0
347,45,1,1,1,62,2,4,0,0,0,1,1,0,1,3,0,1,0,0,4,616,0
348,35,1,1,1,94,0,4,0,1,0,0,0,0,0,0,0,0,1,0,3,199,0
349,45,1,1,0,3,3,4,0,0,0,0,0,3,1,3,0,0,1,0,1,60,0
350,55,1,1,1,84,0,4,1,0,0,0,0,3,0,1,0,1,0,0,3,82,2
351,35,1,0,1,50,2,3,1,0,0,0,1,2,1,0,1,0,1,0,1,83,0
352,45,0,1,1,34,1,3,0,0,0,1,1,2,1,3,1,0,1,0,4,192,1
353,35,1,1,1,13,2,4,1,0,0,1,1,3,1,2,1,0,1,0,2,216,0
354,45,1,1,1,40,2,4,0,0,0,1,0,3,0,0,1,1,0,0,2,76,0
355,35,1,1,1,13,0,4,0,0,0,0,0,0,0,1,0,1,0,0,2,216,1
356,65,1,1,1,46,2,3,1,0,0,0,0,0,0,0,1,1,0,0,2,18,0
357,25,0,1,1,95,3,4,0,1,1,1,1,0,1,1,0,1,0,0,4,200,0
358,35,1,1,1,94,0,2,0,0,0,1,1,1,1,1,0,1,0,0,3,199,0
359,35,1,1,1,2,2,4,0,1,0,0,0,0,0,0,0,0,1,0,3,209,0
360,55,1,1,1,3,2,4,0,0,0,1,1,0,0,2,1,0,1,0,1,60,3
361,35,1,1,1,71,1,4,0,0,0,1,1,0,1,0,1,0,1,0,2,79,0
362,25,1,1,1,42,0,4,0,0,0,0,0,0,1,0,0,0,0,1,1,115,0
363,35,1,1,1,56,3,4,1,0,0,1,1,0,0,3,1,0,1,0,1,124,7
364,55,1,1,1,41,1,4,0,0,0,0,0,0,0,3,1,0,1,0,3,67,0
365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,387,0
366,45,0,1,1,69,0,2,1,1,0,0,0,0,0,2,0,0,0,0,2,235,0
367,45,1,1,1,3,5,4,0,0,0,1,1,2,1,1,1,1,0,0,1,60,0
368,35,1,1,0,95,2,4,1,0,0,0,0,1,1,3,0,1,0,0,4,200,0
369,25,1,1,1,62,0,4,0,0,0,1,0,0,0,1,0,1,0,0,4,616,1
370,35,1,1,1,26,2,4,0,1,0,0,0,1,1,4,0,1,0,0,3,70,0
371,45,1,1,1,86,4,4,1,0,0,0,0,3,0,3,0,0,1,0,2,103,0
372,25,1,1,1,37,1,4,1,1,0,1,0,0,1,0,1,0,1,0,2,148,0
373,35,1,1,1,59,2,4,0,0,0,1,1,2,0,3,0,1,0,0,4,808,0
374,55,1,1,1,27,0,4,0,0,0,0,0,0,0,0,0,0,1,0,3,150,0
375,55,1,1,1,92,0,4,1,0,0,1,0,3,1,1,0,0,0,1,3,193,1
376,45,1,1,1,76,0,4,0,0,0,0,0,1,1,2,0,0,1,0,3,282,1
377,25,1,1,1,62,1,4,0,0,0,0,0,0,1,0,1,1,0,0,4,616,1
378,75,1,1,1,43,0,4,0,1,0,1,1,2,1,0,0,1,0,0,1,35,3
379,35,1,1,1,87,2,2,1,0,0,1,1,0,1,2,0,1,0,0,1,60,0
380,25,1,1,1,34,1,1,1,0,0,1,0,0,1,1,0,1,0,0,4,192,0
381,35,1,1,1,45,0,4,0,0,0,1,1,1,1,4,0,0,1,0,3,178,0
382,45,1,1,0,14,3,4,0,0,0,0,0,0,1,4,0,0,1,0,3,115,1
383,35,1,1,1,13,2,4,1,1,0,1,1,0,0,0,0,0,1,0,2,216,0
384,55,1,1,1,62,2,3,0,0,0,1,0,0,1,3,0,0,1,0,4,616,0
385,75,1,1,0,83,0,2,1,0,0,0,0,1,1,0,0,1,0,0,3,120,0
386,45,1,1,1,59,0,3,0,0,0,0,0,0,1,4,0,0,1,0,4,808,0
387,65,1,1,1,29,1,4,0,1,0,0,0,1,1,2,0,1,0,0,1,188,0
388,45,0,1,1,21,1,2,1,0,0,1,1,0,1,1,0,0,1,0,2,107,0
389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,387,0
390,75,1,1,1,14,0,4,1,0,0,0,0,0,0,4,0,1,0,0,3,115,0
391,25,1,1,1,28,0,4,1,1,0,1,1,0,0,0,0,1,0,0,2,98,1
392,35,1,0,0,38,3,4,1,0,0,1,1,0,0,2,1,1,0,0,4,165,0
393,25,1,1,1,21,0,4,0,0,1,1,1,0,1,0,0,0,1,0,2,107,0
394,55,1,1,1,60,2,4,1,0,0,1,1,0,1,0,1,0,1,0,4,259,0
395,45,1,1,0,67,2,4,0,0,0,0,0,3,0,3,1,1,0,0,2,169,3
396,25,1,0,1,25,0,3,0,0,0,0,0,0,0,0,0,0,1,0,3,82,0
397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,387,0
398,75,0,1,1,62,0,4,0,0,0,0,0,0,0,1,0,1,0,0,4,616,0
399,35,1,1,1,62,0,4,0,0,0,0,0,0,1,0,1,1,0,0,4,616,0
400,35,1,1,1,88,3,4,0,0,0,0,0,1,0,3,0,1,0,0,1,68,0
401,65,0,1,1,36,2,2,0,0,0,0,0,0,1,3,0,0,0,0,2,57,0
402,75,0,1,1,60,1,4,0,0,0,1,0,0,0,0,0,0,1,0,4,259,0
403,35,1,1,1,44,0,4,1,0,0,0,1,0,1,4,0,1,0,0,2,260,0
404,35,0,1,1,59,2,3,0,0,0,1,1,1,1,0,0,0,1,0,4,808,0
405,35,1,1,1,31,0,2,1,0,0,1,0,0,1,3,1,1,0,0,2,200,0
406,35,1,1,1,55,1,4,1,0,0,0,1,2,0,3,0,0,1,0,3,51,1
407,25,1,1,1,6,0,4,0,0,0,0,0,0,1,1,0,0,0,1,4,129,2
408,35,1,1,1,49,0,4,0,1,0,0,0,0,1,1,0,1,0,0,1,126,0
409,65,1,1,1,83,0,4,1,0,0,0,0,0,1,0,0,1,0,0,3,120,7
410,65,1,1,1,67,0,4,0,0,0,0,0,1,0,0,0,1,0,0,2,169,0
411,45,1,0,0,63,2,2,1,0,0,0,0,0,0,3,1,1,0,0,1,115,0
412,45,0,1,1,17,2,4,0,1,0,0,0,2,1,2,1,0,1,0,3,106,1
413,65,1,1,1,6,0,4,0,0,0,0,0,0,1,2,0,1,0,0,4,129,0
414,35,1,1,1,30,2,4,0,0,0,0,0,0,1,3,0,1,0,0,3,124,0
415,55,1,1,1,94,2,4,0,0,0,0,0,0,1,1,0,0,1,0,3,199,1
416,35,1,1,1,42,2,2,0,0,0,0,0,0,1,0,1,1,0,0,1,115,0
417,55,1,1,1,3,1,4,0,0,0,1,0,1,1,0,0,1,0,0,1,60,1
418,35,1,1,1,77,1,4,1,0,0,1,1,0,1,2,1,1,0,0,3,232,0
419,35,1,1,1,22,2,4,0,0,0,0,0,0,1,1,0,0,0,1,1,102,0
420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,387,0
421,55,1,1,1,38,1,4,0,1,0,1,1,3,1,1,1,1,0,0,4,165,0
422,55,1,1,1,6,1,4,0,1,0,1,1,0,0,1,0,1,0,0,4,129,0
423,65,0,1,1,13,0,4,0,0,0,0,1,1,1,3,1,0,1,0,2,216,0
424,75,1,1,1,95,0,4,1,0,0,0,0,0,1,3,0,1,0,0,4,200,3
425,25,1,1,1,50,0,2,0,0,0,0,0,0,1,3,0,0,1,0,1,83,0
426,45,1,1,1,27,2,4,0,1,0,0,0,0,1,0,0,1,0,0,3,150,0
427,35,1,1,1,80,0,4,0,0,0,1,1,0,1,0,1,0,0,1,3,216,0
428,55,0,1,1,92,1,4,0,1,0,1,0,0,0,0,0,1,0,0,3,193,2
429,45,1,1,1,54,2,4,1,0,0,1,1,1,0,3,0,1,0,0,3,154,0
430,55,1,1,1,51,2,4,1,0,0,1,0,0,1,3,0,1,0,0,2,168,0
431,35,0,1,0,27,2,4,0,0,0,0,0,1,1,1,0,1,0,0,3,150,1
432,45,0,1,1,49,0,4,1,0,0,1,1,1,1,3,0,0,1,0,1,126,3
433,75,0,1,1,34,0,4,0,1,0,1,1,0,0,1,1,1,0,0,4,192,17
434,55,1,1,1,75,1,4,0,0,0,1,0,3,0,1,0,0,0,0,3,128,0
435,45,1,1,1,76,2,4,0,0,0,0,0,0,1,0,0,1,0,0,3,282,0
436,45,0,1,1,77,0,4,1,0,0,0,0,0,1,0,0,0,1,0,3,232,0
437,45,1,1,1,60,2,4,1,0,0,1,1,3,1,4,0,0,1,0,4,259,0
438,25,1,1,1,2,1,4,0,0,0,0,0,0,0,1,0,1,0,0,3,209,0
439,45,1,1,1,2,5,4,0,0,1,0,1,2,1,3,1,0,0,1,3,209,0
440,45,0,1,1,60,2,2,0,0,0,0,0,0,1,3,0,0,0,0,4,259,1
441,45,1,1,1,87,1,2,1,0,0,0,1,3,0,3,0,0,1,0,1,60,0
442,55,0,1,1,41,0,3,1,0,0,1,1,0,1,0,0,0,0,1,3,67,0
443,35,1,1,1,59,1,4,0,0,0,0,0,1,0,0,0,1,0,0,4,808,0
444,25,0,1,1,42,0,4,1,0,1,0,0,0,0,1,1,1,0,0,1,115,0
445,55,1,1,1,29,0,4,0,1,0,0,0,2,0,0,1,1,0,0,1,188,7
446,35,1,1,1,10,1,4,0,0,0,0,0,0,1,0,1,0,1,0,3,87,0
447,35,1,1,1,77,3,4,1,0,0,0,0,0,0,2,0,0,1,0,3,232,3
448,25,1,1,1,30,0,3,0,0,0,0,0,0,1,0,0,0,1,0,3,124,0
449,35,1,0,0,28,2,4,0,0,0,0,0,0,1,0,1,0,1,0,2,98,2
450,75,0,1,1,30,0,4,0,0,0,0,0,1,1,1,1,0,0,0,3,124,0
451,35,1,1,0,22,1,4,0,0,0,0,0,1,1,0,0,1,0,0,1,102,0
452,35,1,1,1,70,3,2,0,0,0,0,1,1,1,1,0,0,1,0,1,55,0
453,35,1,1,1,2,1,4,0,0,0,1,1,0,1,3,1,0,1,0,3,209,5
454,25,1,1,1,91,2,4,0,0,0,0,0,0,1,0,0,1,0,0,3,207,0
455,25,1,1,1,85,0,4,0,0,0,0,0,1,1,0,0,0,1,0,2,121,1
456,45,1,1,1,62,3,3,0,1,1,1,1,1,1,3,0,1,0,0,4,616,0
457,55,0,1,1,43,2,4,1,0,0,0,0,0,0,0,1,1,0,0,1,35,0
458,25,1,1,1,59,2,2,0,0,0,0,0,0,0,1,0,0,1,0,4,808,0
459,35,1,1,1,59,1,4,0,1,0,0,0,0,1,0,0,0,0,0,4,808,6
460,55,1,1,1,30,0,4,1,1,0,1,1,0,1,0,1,0,1,0,3,124,1
461,25,1,1,1,78,3,2,0,0,0,0,0,0,0,1,0,0,0,0,3,238,0
462,55,1,1,1,27,2,4,0,0,0,1,0,1,1,0,1,1,0,0,3,150,3
463,35,1,1,0,6,1,3,1,0,0,0,0,0,1,1,0,1,0,0,4,129,0
464,35,1,1,1,62,0,4,1,1,0,1,1,0,0,0,1,1,0,0,4,616,2
465,55,0,1,1,59,5,1,0,0,0,0,0,1,1,2,0,1,0,0,4,808,0
466,45,1,1,1,89,3,4,0,0,0,0,0,0,0,2,1,1,0,0,3,75,1
467,35,1,0,1,90,3,4,0,0,0,0,0,0,0,0,0,0,1,0,2,15,1
468,35,1,1,1,78,0,4,0,0,0,1,1,2,1,3,1,0,1,0,3,238,0
469,55,1,1,1,67,0,4,0,0,0,0,0,3,0,1,0,1,0,0,2,169,1
470,25,1,1,1,28,1,2,0,0,0,0,0,0,1,0,0,1,0,0,2,98,0
471,45,1,1,1,33,1,4,0,0,0,0,0,3,1,0,0,1,0,0,2,296,0
472,45,1,1,1,85,1,4,1,0,0,0,0,0,1,4,0,1,0,0,2,121,0
473,25,1,1,1,6,0,4,0,1,0,1,1,0,1,0,0,1,0,0,4,129,1
474,35,1,1,1,30,0,4,1,1,0,1,1,1,0,1,0,1,0,0,3,124,0
475,65,0,1,1,78,0,4,1,0,0,1,0,1,1,2,1,0,1,0,3,238,0
476,55,1,1,1,57,2,4,0,1,0,1,0,2,1,3,1,0,0,1,4,212,2
477,45,1,0,0,30,2,4,0,1,0,0,0,0,0,3,1,1,0,0,3,124,5
478,35,1,1,1,38,0,4,1,0,0,1,0,2,0,2,0,0,0,0,4,165,2
479,45,1,1,1,59,2,4,0,0,0,0,0,0,0,4,1,1,0,0,4,808,2
480,65,1,1,1,77,0,3,0,0,0,1,1,2,1,3,0,0,1,0,3,232,0
481,35,1,1,1,84,2,4,1,0,1,1,1,0,0,1,1,0,1,0,3,82,0
482,35,1,1,1,54,2,4,0,1,0,1,0,1,0,0,0,0,1,0,3,154,0
483,35,1,1,1,40,3,4,1,0,0,0,0,0,0,2,1,0,1,0,2,76,0
484,35,1,1,1,2,2,4,1,0,0,1,0,1,1,3,0,0,1,0,3,209,0
485,35,1,1,1,72,2,2,1,0,0,0,0,1,1,2,1,0,1,0,3,148,0
486,55,1,1,1,75,0,4,0,0,0,1,1,3,0,1,0,0,0,1,3,128,0
487,45,1,1,0,94,3,4,1,0,0,0,0,3,1,0,0,1,0,0,3,199,0
488,35,1,1,1,44,1,4,1,1,0,1,0,1,1,1,1,0,1,0,2,260,0
489,35,1,1,1,80,0,3,0,0,0,1,1,0,1,0,0,1,0,0,3,216,0
490,45,1,1,1,44,3,4,1,1,0,0,1,0,1,4,1,1,0,0,2,260,1
491,45,1,0,1,94,2,3,0,0,0,0,0,0,1,0,0,1,0,0,3,199,0
492,55,1,1,1,63,1,4,0,0,0,1,0,1,0,0,0,1,0,0,1,115,0
493,45,1,1,1,2,1,4,0,0,0,1,0,0,0,4,0,1,0,0,3,209,0
494,35,1,1,1,18,3,4,0,0,0,1,1,0,1,0,0,0,1,0,2,63,0
495,25,0,1,1,69,0,4,0,0,0,1,0,0,0,0,0,1,0,0,2,235,4
496,55,1,0,1,36,0,1,1,0,0,0,0,0,0,0,0,1,0,0,2,57,0
497,45,1,1,1,59,1,4,0,1,0,1,1,1,1,0,0,1,0,0,4,808,0
498,65,1,1,1,49,1,4,0,0,0,1,1,0,0,3,0,0,1,0,1,126,9
499,35,1,0,1,94,3,4,0,0,1,1,1,0,1,1,0,1,0,0,3,199,0
500,75,1,1,1,60,0,4,1,0,0,1,1,0,0,0,1,0,0,0,4,259,3
501,45,1,1,1,49,1,1,0,0,0,0,0,3,1,3,1,1,0,0,1,126,3
502,45,1,1,1,84,0,4,1,0,0,0,0,0,1,1,1,1,0,0,3,82,2
503,45,0,1,1,62,3,4,0,1,0,0,0,0,1,3,0,0,1,0,4,616,0
504,25,1,1,1,31,0,4,1,0,0,1,0,0,0,1,0,0,0,1,2,200,1
505,25,1,1,1,24,0,4,0,1,0,1,1,0,1,0,1,0,1,0,3,54,0
506,45,1,1,1,19,0,2,1,0,0,0,0,1,1,0,0,0,1,0,1,27,0
507,45,1,1,1,54,3,4,0,0,0,1,1,2,1,1,1,0,1,0,3,154,0
508,55,1,1,1,42,0,3,0,0,0,0,0,0,0,1,1,1,0,0,1,115,0
509,55,1,1,0,59,2,1,0,0,0,1,1,0,1,0,0,0,1,0,4,808,0
510,45,1,1,1,31,1,4,0,0,0,0,0,0,0,3,0,0,1,0,2,200,0
511,55,1,1,1,44,0,4,0,0,0,0,0,3,1,2,0,0,0,1,2,260,0
512,65,1,1,1,14,1,4,0,1,0,1,1,2,0,3,0,0,0,0,3,115,0
513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,387,0
514,35,1,1,1,62,3,3,0,0,0,1,0,0,0,0,1,0,1,0,4,616,0
515,25,1,1,1,62,1,4,0,0,0,0,0,0,1,1,0,1,0,0,4,616,0
516,65,1,1,1,44,0,4,1,0,0,0,0,0,1,2,0,1,0,0,2,260,0
517,45,1,1,1,11,3,2,0,0,0,0,0,3,1,3,0,1,0,0,3,77,0
518,45,1,1,0,59,1,4,1,1,0,1,0,0,1,3,1,0,1,0,4,808,0
519,55,1,1,1,51,0,4,0,0,0,0,1,0,1,2,1,0,1,0,2,168,6
520,45,1,0,1,94,2,4,0,1,0,0,0,0,1,1,0,1,0,0,3,199,0
521,35,1,1,1,60,2,4,0,1,0,1,1,0,0,0,1,0,1,0,4,259,0
522,25,1,1,1,45,0,3,1,0,0,1,1,0,1,1,1,1,0,0,3,178,0
523,35,1,0,1,94,3,4,0,1,0,1,1,0,0,1,0,1,0,0,3,199,0
524,55,1,1,1,87,0,4,1,1,1,1,1,0,0,3,1,0,1,0,1,60,0
525,55,1,1,1,60,0,4,0,0,0,1,0,0,0,0,0,0,1,0,4,259,0
526,35,1,1,1,68,2,4,0,0,0,0,0,0,1,1,1,1,0,0,2,113,0
527,55,0,1,1,84,2,4,0,0,0,0,0,2,1,0,1,0,1,0,3,82,1
528,75,1,0,0,17,0,2,0,0,0,0,0,0,0,1,0,1,0,0,3,106,0
529,25,1,0,1,59,0,3,0,0,0,0,0,0,1,4,0,1,0,0,4,808,0
530,35,1,1,1,69,2,4,1,0,0,0,0,1,0,2,0,1,0,0,2,235,0
531,35,1,1,1,81,1,4,0,0,0,0,0,1,1,0,0,1,0,0,2,61,0
532,55,1,1,0,13,2,3,0,0,0,1,1,0,1,4,0,1,0,0,2,216,0
533,35,0,1,1,91,2,4,1,0,0,0,0,0,1,0,1,1,0,0,3,207,1
534,45,1,1,1,98,1,4,1,0,0,0,0,3,0,2,0,1,0,0,0,2,0
535,45,0,1,1,19,0,2,1,0,0,0,0,0,1,2,1,1,0,0,1,27,0
536,75,1,1,1,12,0,4,1,0,0,1,0,0,1,4,1,0,1,0,1,26,6
537,35,1,1,1,62,3,4,0,0,0,0,0,1,0,1,0,0,1,0,4,616,0
538,45,1,1,1,21,0,4,0,0,0,1,0,0,0,0,0,0,0,0,2,107,5
539,45,1,0,1,54,1,1,1,0,0,0,0,1,1,3,1,0,1,0,3,154,0
540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,387,0
541,55,1,1,1,34,0,1,0,0,0,0,1,0,1,0,0,1,0,0,4,192,0
542,65,1,1,1,45,0,4,0,1,1,1,1,0,1,2,0,1,0,0,3,178,2
543,35,1,1,1,66,0,4,0,1,0,0,0,0,0,0,0,0,1,0,3,73,0
544,45,0,0,0,60,3,4,0,0,0,1,0,3,1,0,1,0,1,0,4,259,1
545,65,1,0,1,74,0,4,0,1,0,1,0,0,1,0,1,1,0,0,2,77,3
546,65,1,1,1,83,0,2,0,0,0,0,0,1,1,2,1,0,1,0,3,120,0
547,35,1,1,1,91,2,2,0,0,0,1,0,0,1,1,1,1,0,0,3,207,0
548,35,1,1,1,39,0,1,0,0,0,0,0,0,0,0,1,1,0,0,3,45,0
549,55,1,1,1,51,0,4,0,0,0,1,1,0,0,3,0,0,0,0,2,168,0
550,55,1,1,1,77,0,2,0,0,0,0,0,0,0,3,0,1,0,0,3,232,2
551,35,1,1,1,7,0,4,1,0,0,0,0,1,1,0,0,1,0,0,2,36,0
552,35,1,1,0,64,0,4,0,0,0,1,1,0,1,1,0,1,0,0,1,80,0
553,45,1,1,1,69,0,2,1,0,0,0,0,3,0,0,0,0,1,0,2,235,0
554,25,1,1,1,29,0,4,1,0,0,1,0,0,1,0,0,0,1,0,1,188,0
555,55,1,1,1,33,0,4,0,0,0,0,1,3,0,0,0,1,0,0,2,296,0
556,25,1,1,1,79,0,4,0,0,0,0,0,0,1,3,0,1,0,0,2,70,1
557,25,1,1,1,54,2,4,0,0,0,1,1,0,0,0,1,0,1,0,3,154,0
558,35,1,1,1,38,1,4,0,1,0,0,0,0,1,0,0,0,0,0,4,165,0
559,35,1,1,1,38,0,4,1,0,0,0,0,1,0,4,1,0,1,0,4,165,0
560,35,1,1,1,29,1,4,0,0,0,0,0,0,1,1,0,0,1,0,1,188,0
561,25,1,1,1,79,1,4,0,0,0,0,0,0,1,0,0,1,0,0,2,70,0
562,55,1,1,1,59,0,4,0,0,0,0,0,2,1,4,1,0,1,0,4,808,0
563,35,1,1,1,55,4,4,1,0,0,1,1,2,1,3,1,1,0,0,3,51,0
564,35,1,1,1,45,1,4,0,1,0,0,0,0,1,1,0,1,0,0,3,178,0
565,25,1,0,0,50,0,4,0,0,0,0,0,0,1,3,0,0,0,0,1,83,2
566,45,1,1,1,69,2,4,1,0,0,0,0,0,1,2,0,0,0,0,2,235,0
567,55,1,1,1,16,0,4,0,0,0,0,1,0,0,2,0,1,0,0,2,60,2
568,35,1,0,0,13,5,2,0,1,1,1,1,2,0,1,0,1,0,0,2,216,0
569,55,1,1,1,64,2,4,1,0,0,0,0,2,0,0,0,1,0,0,1,80,4
570,55,1,1,1,38,2,4,0,0,0,0,1,0,1,3,1,1,0,0,4,165,3
571,65,1,1,1,80,0,4,1,0,0,0,1,1,0,1,0,0,1,0,3,216,0
572,25,1,1,1,37,2,1,0,0,0,1,0,0,0,1,0,1,0,0,2,148,0
573,55,1,1,1,74,0,4,0,0,0,0,0,3,1,4,0,1,0,0,2,77,3
574,25,1,1,1,80,1,3,1,0,0,0,0,0,1,1,0,0,0,0,3,216,0
575,65,1,1,1,9,0,4,0,0,0,1,1,1,1,0,0,0,1,0,3,17,0
576,35,1,1,1,59,2,1,0,0,0,0,0,0,0,0,0,1,0,0,4,808,0
577,55,1,1,1,7,0,4,1,0,0,1,1,3,0,2,0,0,1,0,2,36,0
578,45,1,0,1,59,3,3,0,0,0,0,1,3,0,0,0,1,0,0,4,808,0
579,45,0,1,1,19,0,3,1,0,0,1,0,1,1,0,1,0,1,0,1,27,0
580,45,1,1,1,69,2,4,0,1,0,1,1,3,0,0,0,0,1,0,2,235,0
581,35,1,1,1,47,5,3,0,0,0,1,0,0,1,1,0,0,1,0,1,53,0
582,35,1,1,0,75,3,3,0,0,0,1,0,0,0,3,0,0,1,0,3,128,0
583,65,1,1,1,78,0,4,0,0,0,0,0,1,0,1,0,0,1,0,3,238,0
584,35,0,1,1,59,3,4,0,0,0,1,0,0,0,2,0,1,0,0,4,808,0
585,65,1,1,1,84,0,4,0,0,0,0,0,0,0,3,0,0,1,0,3,82,4
586,35,1,0,0,76,5,3,0,0,0,1,1,1,1,2,0,1,0,0,3,282,0
587,25,1,1,1,79,0,4,1,0,0,0,0,0,1,0,0,1,0,0,2,70,16
588,35,1,1,1,21,1,4,0,0,0,0,0,0,1,1,0,0,1,0,2,107,0
589,35,1,1,1,40,0,4,0,0,1,1,1,0,0,3,0,1,0,0,2,76,0
590,35,1,1,1,44,0,4,1,0,0,1,0,0,0,0,0,0,1,0,2,260,0
591,25,1,1,1,77,2,4,0,0,0,1,1,0,1,0,0,1,0,0,3,232,1
592,35,1,1,1,80,4,1,0,0,0,0,0,1,0,0,1,1,0,0,3,216,0
593,35,1,1,1,31,2,4,0,0,0,1,1,0,1,1,0,0,1,0,2,200,0
594,45,1,1,1,95,3,4,0,0,0,0,0,2,1,3,1,0,0,0,4,200,3
595,85,1,1,1,60,0,4,1,1,0,1,1,0,0,1,0,1,0,0,4,259,0
596,65,0,1,1,14,0,4,0,0,0,0,0,1,1,1,0,0,0,1,3,115,0
597,35,1,1,1,93,0,3,0,0,0,0,0,0,1,4,0,1,0,0,3,242,0
598,25,1,1,1,34,2,4,0,0,0,0,0,0,0,1,0,1,0,0,4,192,0
