,userId,emailOpened,emailClicked,productReviewed,searchSite,RCAD,RCP,couponRed,score_event
356,use_MKJtROKTbvP9MLeAkDy1TzdaxIr,,,,,,,,
357,use_zvIfgP3Zwl8tyxWAzDS1TzdeP0f,,,,,,,,
358,use_7guZVKZRB8Dbwxr0bV81TzdeQsr,,,,,,,,
359,use_qgUc6hqXOsF0NL7WrBx1TzdPIrv,,,,,,,,
360,use_hsN3gjCmY1EIc93frQj1Tzdxvoy,,,,,,,,
361,use_jTcTUUXDI1O6OdWzhnF1Tzedkgi,,,,,,,,
362,use_rnhdLoChJiQ1ervlwMD1Tzdpllq,,,,,,,,
363,use_w34NQ4FJEgNO4kDPA9L1Tzdj3ms,,,,,,,,
364,use_d848KO1A99Zfk2LlzSv1TzdjwOc,,,,,,,,
365,use_eA2ArGcx7f3NDvHRmeG1TzdwEGw,,,,,,,,
366,use_NT1qEEz7yw7glietoRW1Tzdk0Fr,,,,,,,,
367,use_ksMsf2IevDGA2R9azYr1TzdKpyY,,,,,,,,
368,use_Xah7iBTLElDsjGxuTOp1TzeMn3N,,,,,,,,
369,use_VL3A6ACOG0RjOFjwV9S1TzeAOEF,,,,,,,,
370,use_qqSgp64zoW0ItGUxRFa1TzgPP86,,,,,,,,
371,use_GRAUqKFHMXzVxFB0ZsE1Tzf3cwF,,,,,,,,
372,use_ljxeJYG51lyHDzPYoRK1TzdsHOH,,,,,,,,
373,use_kldfiEno4x6BS0PpKNi1Tzdpo3E,,,,,,,,
374,use_wVln3umFs5ElQDEatrz1TzdOxbW,,,,,,,,
375,use_UEiZDdYLW7ttLtfMOFy1TzdawlA,,,,,,,,
376,use_5xcpGhZlQnfhp74dGLc1TzdsXHx,,,,,,,,
377,use_EcdudB4FaPSASg4sq1i1TzdgWue,,,,,,,,
378,use_g42dVBgDl0T3rHdrSzd1TzdcaXc,,,,,,,,
379,use_r5vyrk5HORNCfJAW5v31TzdRX68,,,,,,,,
380,use_nTmbIitB1MbIEMWGLkc1TzdO3sW,,,,,,,,
381,use_ucmg2ZeZBkX2uIjthqW1TzdnjVZ,,,,,,,,
382,use_Tm1jHU7fYrD6CyWPP751TzdaFMC,,,,,,,,
383,use_Gt9Lvs2pezUzYKTWg9k1TzdlBIF,,,,,,,,
384,use_LEVJwsZbRkfe9Jf5M751Tzda90k,,,,,,,,
385,use_2cdadjensqUQLbWQymJ1Tze99iW,,,,,,,,
386,use_CI7lF2qK267XBTVJnBl1TZTwkMo,,,,,,,,
387,use_QxRZSwbgTqs5yOJN4Yu1TZU2fG4,,,,,,,,
388,use_tlHvzSBMF9KQfXOoxFc1Tzdok5w,,,,,,,,
389,use_dNlAp9yjzrAKGQSJrFL1TzdiQpi,,,,,,,,
390,use_cNHni12jOrKEKCmWJcA1TzdwqYr,,,,,,,,
391,use_2Vx7B10hAfDM3XZnG581TzdfrV8,,,,,,,,
392,use_oe9JDvpkF1pZu7DMSmO1TzdLKJA,,,,,,,,
393,use_p5FQs3imJHPUew4hDDP1Tzcv4OS,,,,,,,,
394,use_lqiiEg9JRanhpUFmSR11TzdM8sW,,,,,,,,
395,use_nUYGCsFMvSMkOhUh0p11Tzee9az,,,,,,,,
396,use_4lFj9UKJcCrpwtyDpaQ1Tze37RZ,,,,,,,,
397,use_0WNk1OaawWmDzxyJNrx1TzcZqPF,,,,,,,,
398,use_dlE01NR8YiH054DSqJ11Tzekl0q,,,,,,,,
399,use_nEK1dh80sBC1AVoN0a11TzdxxTN,,,,,,,,
400,use_kzXyKB4hrSUhVXAZ14a1TzdZebR,,,,,,,,
401,use_lmLOhuh4rscvMk4Y1pX1Tzdzs39,,,,,,,,
402,use_BYpeKbDpLEbO97XjRU11TzdeYjt,,,,,,,,
403,use_xDkRIqCjiJ28scPj3KZ1TzdlRU3,,,,,,,,
404,use_r95RrjelUl5QlDkA9h81Tzdued9,,,,,,,,
405,use_Z70XscXebIe9PpneNGx1TzeCyU2,,,,,,,,
406,use_l3J5WVpuTJH40r5laoY1TzdoiUw,,,,,,,,
407,use_FLcXpPAtqb8N4AOGbfm1Tzdav2H,,,,,,,,
408,use_KNFd4Ib1teq2qTTFqZ41TzdoN5H,,,,,,,,
409,use_HIEpjIDWAeAEc0IV6US1TzdsAwW,,,,,,,,
410,use_NmQ4SYV9mrNPH9YQcy21TzfUdHi,,,,,,,,
411,use_LG6okjRQUtTadZIbxSs1TzdaeXV,,,,,,,,
412,use_mcbvizLKiMmB3wU8NQb1TzeR0SK,,,,,,,,
413,use_glDJba9Mrn1Gm7bHY5o1TzfUdpM,,,,,,,,
414,use_zY8XM159OcrRmn9VwEl1Tzdhbke,,,,,,,,
415,use_wCcnwCSAsprrOVLUuXM1TzdpiGz,,,,,,,,
416,use_mDwoKMxPQPRE3moJwAF1TZUEHtn,,,,,,,,
417,use_7KfV6YPVNICkcz29ImH1TzdcPpP,,,,,,,,
418,use_WVX9Gn7lX11GWNTsY7l1Tzda2VV,,,,,,,,
419,use_Jwh1cHvda3csKIS6bKK1TzdgBwA,,,,,,,,
420,use_6Ip908eI6gUy3XCy1ga1TzdthIr,,,,,,,,
421,use_nLoNylgmAHTv0y7FpYB1TzdRnPB,,,,,,,,
422,use_6W3W9hLSKxnTHCJskMl1Tzdykd8,,,,,,,,
423,use_dFA2vu5R9CbsVCqQcDk1TzdcL5L,,,,,,,,
424,use_s50VzSK2Il0xQ8GaRKB1TzdhHIH,,,,,,,,
425,use_Z8UChmvDmDrROkVQBV41TzdyGvL,,,,,,,,
426,use_VuwAjvzaeW8hXP03pNg1Tzdx1s4,,,,,,,,
427,use_CTT98xWTr7BYg4uFSTW1Tzdbywv,,,,,,,,
428,use_BJQILZn2vlgj9aEogQu1Tzdc8Il,,,,,,,,
429,use_9JXGI6BkOMXMaZDLkf81TzeIK52,,,,,,,,
430,use_gnaTLTtPkN4M176k8iJ1TzdnPuG,,,,,,,,
431,use_MmqnI9lGaLbKjugGIoH1TzdoYBf,,,,,,,,
432,use_aOl7oA9WBw9Z0WJkQRo1Tzdj4Yf,,,,,,,,
433,use_aNvmnR2YBlnQk4A8RDd1TzdfDwO,,,,,,,,
434,use_UwsfEU7JR5VAuTbD5Ie1Tzf4Bsp,,,,,,,,
435,use_1Q9JjMX0gl3dTXzAaCb1TzeFR91,,,,,,,,
436,use_PteJzxDBuqsaYVlNm471TzdN3oC,,,,,,,,
437,use_gTke78otzmuC2tq6QPy1TzeqUGF,,,,,,,,
438,use_AOovfADhaUxV5LTh1Zo1TzerBEG,,,,,,,,
439,use_sIflvs3lQB3YuzkZrLX1TzdbIyO,,,,,,,,
440,use_kVEDAXJ8NHwpWVyAhqs1TzddyQb,,,,,,,,
441,use_YFwf2vLW1fquSFUVvan1Tzdy7IY,,,,,,,,
442,use_2TKfENZJ057GA6rgw3a1TzeLsHs,,,,,,,,
443,use_q6Ae6b96zil9BgpetCA1TzdxAUn,,,,,,,,
444,use_ESFb26SHBcJv2HIJgUH1Tzej54y,,,,,,,,
445,use_wD6tbv72siRmZQrkg431Tze3Fzi,,,,,,,,
446,use_qjg6ViRtbhThDXZVw1H1Tzdq0HV,,,,,,,,
447,use_oHK1wQDmr3xlia8PFgz1Tze2tFW,,,,,,,,
448,use_Qy8kfh2kajbFjBpAiVD1TzdhOZr,,,,,,,,
449,use_DBguSNxwoAvkIqeNfCQ1Tzdk3YX,,,,,,,,
450,use_ABdlsBvsrs97gaZwHcy1TZUCsa7,,,,,,,,
451,use_8t5f0nlhQPXOCrgkpYb1TzdZXTi,,,,,,,,
452,use_sjCYNi9kEsEtQV9AHDe1TzdcjSB,,,,,,,,
453,use_QLDzfVWISS8I73uk0yO1TzdeiAh,,,,,,,,
454,use_8wV2JWXqHkBOpcHFOdv1TzdbNI0,,,,,,,,
455,use_sI6X8r7yCmsFPB2SiQA1TzdeINA,,,,,,,,
456,use_mBGsijIiKjodrVDu7B51TzdbMjU,,,,,,,,
457,use_GsE7k7muQiqUgsfVsr71TzeUu83,,,,,,,,
458,use_osAXVbBBYCK2WNKTp411TzddhNz,,,,,,,,
459,use_f7cDNfPTbHhuqHznIf41TzdfXdc,,,,,,,,
460,use_9Zaw3YUiImDcQ2Q1non1Tzdf8hq,,,,,,,,
461,use_984RqtTzgAi3ve81hNg1Tzdb4gt,,,,,,,,
462,use_dsU22mnjBMhazENdGiw1TzdAVMV,,,,,,,,
463,use_dvfA94RYlsgyo9eYtOw1Tzdb0Kt,,,,,,,,
464,use_eKipOUMWWilLDSiLtaW1Tzdz23r,,,,,,,,
465,use_lApPTzopGfDheQ72S1q1TzdfJuG,,,,,,,,
466,use_XxkvsakTw48y99mtpBl1Tzdw8da,,,,,,,,
467,use_cdmLRpBpYbe9Dvw2j2G1Tze0LMD,,,,,,,,
468,use_zA5LuiUbIxo34bFEnv61TzdqJkL,,,,,,,,
469,use_l9jyL9lcdYCaW7mCw0y1TzdLO2s,,,,,,,,
470,use_EnmtwxCYhITFexUChN01Tzeqqto,,,,,,,,
471,use_TDF4eysrhNVaZuGzotO1TzeDbMY,,,,,,,,
472,use_54pN3tdVX59tfcsGj501TzdhTgZ,,,,,,,,
473,use_oqUvdotbHP7WBGxNdiH1Tzdk1pL,,,,,,,,
474,use_WQRDy21gWfS6yYU39YZ1Tzdjusl,,,,,,,,
475,use_OQO4uN9aKSnnpfX93Ir1TzdbaZU,,,,,,,,
476,use_RPdMTH0i0oirvlS0mGZ1TZU7Ojy,,,,,,,,
477,use_yRQGeUOatHSq6dvm9Dj1TzeWj6I,,,,,,,,
478,use_QjQC3kaSrpm4lgaxkse1TzdHUlU,,,,,,,,
479,use_7GDemJCZzuf7nicScZE1TzdpV0j,,,,,,,,
480,use_hKQPQYUkYXAaJa4cYCq1TzdeU38,,,,,,,,
481,use_pZ48ROCXyElqt2F8Ieh1TzdcYMR,,,,,,,,
482,use_JDPykilZ8OCjnpTN31m1TzdajCS,,,,,,,,
483,use_9HSy6YN8caQnoewD62p1Tze09ie,,,,,,,,
484,use_HqgC9i2QejF4AJdmlMt1TzdzVbh,,,,,,,,
485,use_PUm1KZeGA1tpPErziN81TzdfxGd,,,,,,,,
486,use_Onm9oiHihIb6bMgBlNE1TzdnKNy,,,,,,,,
487,use_0Oihqej9BJiHEdKI3LW1TzeTcp3,,,,,,,,
488,use_SqWG5g8L5xexG5O5kjE1Tze9nM3,,,,,,,,
489,use_QjWmx3O8qQfGwNwWEeX1Tze2fIh,,,,,,,,
490,use_9dmsjWGD7vVrwbuqbsE1Tze10eM,,,,,,,,
491,use_ahmJFNR3faeenc09T4Y1TzdQbce,,,,,,,,
492,use_KMWQFCK1kY5DQZA3fYd1Tzdpgrw,,,,,,,,
493,use_Wuh0QExpHIwtMH1ZFCs1TzeGdF5,,,,,,,,
494,use_chTJJ56YqKRlKtTlIzO1Tze8yba,,,,,,,,
495,use_4fGtU11GPacoWJvNrOT1TzdgbpF,,,,,,,,
496,use_xyoP5Ru4D2LCQygUHTg1TzdyRgJ,,,,,,,,
497,use_ddneQOFRDs9Oy1EAuZd1Tzee361,,,,,,,,
498,use_hO7La3foqUzZf9Tm9pR1Tzdar7Z,,,,,,,,
499,use_wrMsA6JvsY58X71gqz51TzdWgHI,,,,,,,,
500,use_D9AEB1Xv7A8OT0GDIPo1TzdycMh,,,,,,,,
501,use_qmoE4Obw6LBMy07lybs1TzfmTNI,,,,,,,,
502,use_pHCFk4hYyQkZYHpqgRJ1TzdsO3b,,,,,,,,
503,use_2tEjXdHO3WOpyzGNhg71TzdNvCY,,,,,,,,
504,use_K84lkYY5A1LNbCU5Ptf1TzdkZXV,,,,,,,,
505,use_jvoxBU9btfljEyEkWa41TzdapmP,,,,,,,,
506,use_85YfxnKByqkYX12qUiV1TzdvlFI,,,,,,,,
507,use_fY9wFzi7f8UnmJPhNSr1TzdsbjG,,,,,,,,
508,use_ZogeapoXRr6bGuLYU8R1TzdgoeE,,,,,,,,
509,use_rLR8M0SgAYAnHPT1lTU1Tzejszw,,,,,,,,
510,use_ZxdKH9S6CX2Q0zb1W921TzeBbXk,,,,,,,,
511,use_soEBZgc4xNTL6HkuaiJ1TzddE6O,,,,,,,,
512,use_R5cmY7lY2UFm2rMgFNf1TzeGuzO,,,,,,,,
513,use_UntxGwPYXVFVz4wRsHL1TzdPKxc,,,,,,,,
514,use_HifeIpIfiLEVIHh6lfV1Tzdjg90,,,,,,,,
515,use_e40kmJYC36bEYlmytir1TzdweZu,,,,,,,,
516,use_DKr0ga2PeZzALzl6cWi1TzdveEh,,,,,,,,
517,use_VFY9tv8Sax2tOxp8Hv81TzdaJGN,,,,,,,,
518,use_vK4gsfGLl4xGsCb9Wli1TzdxXh5,,,,,,,,
519,use_ZL1aGaXXe5hcR4omaqg1Tzf04GT,,,,,,,,
520,use_HftYa0ZARWXuuvpU3OF1TzfNKdy,,,,,,,,
521,use_M9G0iG1xWTNrUwtYzia1U9af99Q,,,,,,,,
522,use_dIvGgdkIu2HoYlT1Kq71Tzdl1xS,,,,,,,,
523,use_CnULRSsUwrda7GbTphH1TzdpnWu,,,,,,,,
524,use_CQISymaCbj4rieJ9JeP1Tze8d7l,,,,,,,,
525,use_eJg59hMDLZ4liAQXt3e1TzdjIG2,,,,,,,,
526,use_caDXXPzXheFNIdcYDtQ1TzfrmkQ,,,,,,,,
527,use_o0aSLZikN1LlgwaMtLN1Tzdc5v2,,,,,,,,
528,use_qGvHd6Joyw1tWHFzA0N1TzdbbWm,,,,,,,,
529,use_fTcIGlFh3LNiIRTRqlo1TzddHPA,,,,,,,,
530,use_FTK9cPNCLhmJweiQAQI1Tzdt7Yr,,,,,,,,
531,use_d5Yuh2cyQmF9zYMYMKQ1TzdMvl4,,,,,,,,
532,use_t94i8UyV9T4hxAIuYWP1TzfPizO,,,,,,,,
533,use_m5ecpUgUEyXlo9P0doc1TzdeeyJ,,,,,,,,
534,use_fKGkvQCBzlUGVCURjZV1TzdggXC,,,,,,,,
535,use_onifqa3LnOsjZOhPYfN1TzdfkfA,,,,,,,,
536,use_4SviH9MSWVSf6Q1IP7h1TzcLdLT,,,,,,,,
537,use_7xV70c6Pul2DLhColyt1TzdqhRO,,,,,,,,
538,use_IcRvAnGYOpBFgK10Es51TzeFGgX,,,,,,,,
539,use_fNJOIttjuZpQWSAIxmS1Tzdpkri,,,,,,,,
540,use_EyJmPxBhAvrI5uFLJrS1TzeFQEW,,,,,,,,
541,use_j0HPqRFc44AtiFI85sI1TzdkpiU,,,,,,,,
542,use_GH0P9MZuHPngKMpjowa1TzdkcVK,,,,,,,,
543,use_VjPg8xf7hWRQlpQ2XXM1Tzdyj7C,,,,,,,,
544,use_KIRmEmsHRaKnCPa4A0C1TzdfZoi,,,,,,,,
545,use_beHK3faNGEY1uZwX0nF1TzdbYPz,,,,,,,,
546,use_toPmuDF5FMcSdIdaI6A1TzdcS7D,,,,,,,,
547,use_fuuQjAVbowoQFQuNTR71TzdauXG,,,,,,,,
548,use_2FNNFWrI7PovMjVUSPp1Tzdg4l1,,,,,,,,
549,use_yqamWLE4QlDnBP0Utu91Tzdbtyh,,,,,,,,
550,use_ICSyEvCcRNPpQeBdWcM1TzdczV8,,,,,,,,
551,use_G7fATZqyYnPubag18xx1Tzdx39r,,,,,,,,
552,use_dXzQD5XbEug1ef5KhvB1Tzg2cvN,,,,,,,,
553,use_lzef1OIICW1wpGLIzNk1TzdwTlB,,,,,,,,
554,use_CHHAn15yL7dq2Reuxe91Tzdqfyv,,,,,,,,
555,use_0qIt7RjkwqR8kdZmXrE1TzdyCcy,,,,,,,,
556,use_kT9scXL7m6OvpldroHx1Tzdhl9d,,,,,,,,
557,use_R2Fkpb0YWf3LiKT1WXA1TzddX2K,,,,,,,,
558,use_sYQbEdSYt31jBQ9SkUj1TzdaiBU,,,,,,,,
559,use_HhH1SZ9PbP6ejDX8hUH1TzeDK2I,,,,,,,,
560,use_9DLRrNn3vmLZmNfo1Tg1TzduvHq,,,,,,,,
561,use_F7FdK8ZUjlX9YkbVKz81TzdgAw2,,,,,,,,
562,use_5I2MQV8CDrh6gcEc2Cd1TzdgQY2,,,,,,,,
563,use_iI2B9LB8XJFNI8YSOAw1TzdokTy,,,,,,,,
564,use_W5KjfOLBZS554ZILDgy1Tzdvm0e,,,,,,,,
565,use_Of3PccrXw7nrlePtafs1TzeDszJ,,,,,,,,
566,use_xKkAdTHh3EePHYhM3Q61Tzdci4w,,,,,,,,
567,use_A1fey4a5GlNwXWuToJd1Tzdad7C,,,,,,,,
568,use_BrVGMcx2nCyF6dmxdDC1TzdxiGq,,,,,,,,
569,use_Dgrpm9Zb2ktmgJBaXLP1TzdmRNH,,,,,,,,
570,use_avBRgcI2NwvYIBioZ7l1TZUA9eA,,,,,,,,
571,use_umiU02QdodHXMYGzMb81Tzdq30y,,,,,,,,
572,use_yznOKCQXtlkixAvWCuB1Tze1eON,,,,,,,,
573,use_I1aNfA4Gh9UD267LhRQ1Tze8J6K,,,,,,,,
574,use_CdmWgEC0YRVljyKuwZV1TzdMWa5,,,,,,,,
575,use_rtSGDumZotTW5gjONWX1TzdekQp,,,,,,,,
576,use_8GbZ0QkTMNAmGAJeyj51TzddX84,,,,,,,,
577,use_VuDq8lvFnKPJ16T3ZOr1Tze2OZo,,,,,,,,
578,use_9EOk4SB6wiObnMTizbq1TzdZT0o,,,,,,,,
579,use_AKsV99MiSjvwP20fQLI1TzdefAa,,,,,,,,
580,use_iPqcpTn7i0VwWfaOWKn1TzdpzCn,,,,,,,,
581,use_dC58vZ5NYiBLLAJY0PU1TzdNs0A,,,,,,,,
582,use_EAPGvCyJYDGxfHM0G471TzdlazT,,,,,,,,
583,use_HArVF9N2ceCnW08YvSN1TzdisZi,,,,,,,,
584,use_YMcsiLDxG0gNeI3cwMk1TzeBNWb,,,,,,,,
585,use_7d685Ws0Wru5HWR2jYh1TzfH1on,,,,,,,,
586,use_RC4AuTKBC1HjJclkX2g1Tzdb05d,,,,,,,,
587,use_5DpSyDxnZyoGLcETMKX1TzdbzSm,,,,,,,,
588,use_otD1HzkBq1r9SbOro3E1TzcMeks,,,,,,,,
589,use_8mKLKVp4OfHONwo5NC31TzdVE8V,,,,,,,,
590,use_tc9mKQmggyINNr3n2WV1Tzdf6zp,,,,,,,,
591,use_7Xra0D85RReT0NebO941Tzdc6uT,,,,,,,,
592,use_GvEURFchiXqxdipioo11TzdaepX,,,,,,,,
593,use_hNjSPKo6RKNu3C5zoGw1TziDkIR,,,,,,,,
594,use_QIrcyCf5PARgpYv9gdT1TzeCicV,,,,,,,,
595,use_mFaCVCDJaXfiFBxnyrX1Tzdb9ZV,,,,,,,,
596,use_iZW786WoChh8FgMrGDA1TZTw8WW,,,,,,,,
597,use_OeMzLS63ZcCgVQ2xtsF1TzdZudl,,,,,,,,
598,use_Hucfg1zRXbVQfqKvlrf1TzeXHEB,,,,,,,,
599,use_Wtt09Gphp0ToeBZxwIa1TzdiSx2,,,,,,,,
600,use_dmT9CbpmXooitS8y3GT1TzdgoY8,,,,,,,,
601,use_1opjVMOvAJFdnFDHsi91Tzdzpu8,,,,,,,,
602,use_HebhFZk8tIZVJAkcmrW1Tzet4gS,,,,,,,,
603,use_lBtHMsRsPn2sb9OMXWr1TzduAmu,,,,,,,,
604,use_BfmG60aUrte3sGFlCn41TzdOBoA,,,,,,,,
605,use_kgScoAdeutqKNsqvD6x1TzdooXY,,,,,,,,
606,use_PyavjRrHJRPljvzG87P1TzdesMu,,,,,,,,
607,use_CMaIP08ju8OAilDP1I01TzeXidw,,,,,,,,
608,use_KSnetyF4Yw2omBB2Vw71Tzdj5HA,,,,,,,,
609,use_uP89FCaQrprj4gzy7Zb1TzddjPe,,,,,,,,
610,use_qR7odQyI6VeAVmsKMyF1TzdnBs5,,,,,,,,
611,use_9RhQnOWEsxZlGVQfXxW1TzdwkSx,,,,,,,,
612,use_CGmac0X3yC4X32XMa821TzdeuTP,,,,,,,,
613,use_MFjUSO6MHUxKYgGC95s1TzdgwAg,,,,,,,,
614,use_6XzzGEJHVYlkHDsr4lc1TzdjDjP,,,,,,,,
615,use_TbPTIfZSCTLT3r0L1iV1TzdhiZi,,,,,,,,
616,use_qUrLYwbL7XbADhdMvOF1Tzdlwef,,,,,,,,
617,use_rqctMAbsQkkOMq1dUxU1TzdaZ6W,,,,,,,,
618,use_OaMwXVDllgfTSZGwN6U1TzdbvhZ,,,,,,,,
619,use_fiVGoJLxU927RXpCpic1Tzdfl4Q,,,,,,,,
620,use_pEKilp0f8Xfh9Q2bXfh1TzddiwJ,,,,,,,,
621,use_UuCG8ryVJKNLzY228Xg1TzeLrH1,,,,,,,,
622,use_KglPridghx9KK3DyPpG1TzfVkfw,,,,,,,,
623,use_dmcJzlyZlUqhWwVs6id1Tzccw8L,,,,,,,,
624,use_vBEKMXHwIId3mPHlDMM1TzdznCJ,,,,,,,,
625,use_b018pfIhG8YVGibv1171Tzdh6ni,,,,,,,,
626,use_ih4gixd5FRj7iIZv6R31TzddU3K,,,,,,,,
627,use_AjFViueoZ8ZohPhbKMB1Tze3n56,,,,,,,,
628,use_VuKuJGP7m6IM4dzUiZs1Tze0KVe,,,,,,,,
629,use_NTVCiLwFv1vHK1KySEz1TzdZGgf,,,,,,,,
630,use_V404oVSFOHb7sBVPjn91Tzdf4iB,,,,,,,,
631,use_zlYb4ldNJ1Z0zCP90B41TzcvTUB,,,,,,,,
632,use_yzp6QI1QmmzUwcnANpE1TzdgpBl,,,,,,,,
633,use_0a2synIE5qOlxf580p81TzdeeIe,,,,,,,,
634,use_LI71CoyxMsdSOyc1tvK1TzdcE7L,,,,,,,,
635,use_hUZt1n3Vcl9X4sAUzOH1TzdoZaT,,,,,,,,
636,use_k7J0MVCeGdB4YLsgzTR1Tzdcuq1,,,,,,,,
637,use_iYOrlWLI6K9SxhwglhW1TzdcEuy,,,,,,,,
638,use_oZ1WHb4tXkS3CvkeyBt1Tze15kZ,,,,,,,,
639,use_CHCToAZKzrE0hRNA72f1TzdJxuP,,,,,,,,
640,use_zhddMnI21y5VzmYtvkX1Tzh24wd,,,,,,,,
641,use_SZitAYsnz6PQteRMmYX1TzdpM8X,,,,,,,,
642,use_ZcwpPP8Xh2RR38oFeZI1TzdkAO8,,,,,,,,
643,use_ceQN3aZuYzaZcidsCJn1Tzdcrdn,,,,,,,,
644,use_eTQJV8xoP4UU11F7Fjt1TzdcGWc,,,,,,,,
645,use_p0KXYyCi4XgMZ5OrdUS1TzcwAEc,,,,,,,,
646,use_GjSM89vFmpZwOF4DZVX1TzdjQ01,,,,,,,,
647,use_njKgcmVy5mIkIV2BNgP1TzdhEDK,,,,,,,,
648,use_eoZBNLrXa7NfoB5kS8f1TzdkhBP,,,,,,,,
649,use_VzAl8083xzVrJCIiQud1TzdJQrV,,,,,,,,
650,use_zrPryNM2jevFdOW7CiM1TzdntxI,,,,,,,,
651,use_VGby28o1Sb73Jj8ukLu1TzeZAiU,,,,,,,,
652,use_4Jjay29P47dsSPOD9pD1Tzdr1PM,,,,,,,,
653,use_MoHedrr18VZSwadd9jI1Tze5asb,,,,,,,,
654,use_e1w42X12hDPgkPzU1qP1TzdkCym,,,,,,,,
655,use_bKCqNwSATOedVB2gCFF1TzdSuch,,,,,,,,
656,use_uZUbN6scwgfgd5sDq3L1TzeLPCV,,,,,,,,
657,use_jYNkYeTidDuNViZIKGE1TzerWTC,,,,,,,,
658,use_xqq8VRoCpQZzoLiBFkL1TzdclN2,,,,,,,,
659,use_6hNIgwm8j8uyKkxhw7i1TzdTebh,,,,,,,,
660,use_rm6Cf4TJ14YcVXmFTKR1TzdxTLB,,,,,,,,
661,use_rKdWTvIOcWHtNaravDs1TzdT6Qt,,,,,,,,
662,use_kXufUoSNTSAlyFHjZIG1TzddJqF,,,,,,,,
663,use_FaKincDU4mSkq2XdzVe1U9bnSOm,,,,,,,,
664,use_JsVolB4pMxWnYQjZzBP1TzdgDLZ,,,,,,,,
665,use_7N5jpCEfQrPdflrsBJD1Tzf5WTN,,,,,,,,
666,use_m15FcOp97ygbe6PRGxq1Tzdw8jz,,,,,,,,
667,use_us119M0qW0mnAvXvb6q1TzevrOT,,,,,,,,
668,use_LlC8O6pJOMJWBxjnXIZ1TZPOWAu,,,,,,,,
669,use_nHuEmpBFDhZ52ZxxYUr1U9bCaeq,,,,,,,,
670,use_lCcK0XZ0YTzKgFC9l6H1TzdLWtq,,,,,,,,
671,use_LbhzvM9MMkrwLWdCCuL1Tzdd9RI,,,,,,,,
672,use_h8yLoq7msOYTIFs3dRb1TzdW0k1,,,,,,,,
673,use_4A5nK28EtZiJmdMcV0z1Tzdgnal,,,,,,,,
674,use_c5er4LzahYwYIuqJQan1TzdsnyL,,,,,,,,
675,use_sPY24tjGwe6jk3hZ1Sw1Tzde5ST,,,,,,,,
676,use_HC6dFcuirbhRWgYQP6P1TzdhpCA,,,,,,,,
677,use_cxex1Kxzw1dcIQs63qY1TzdoJrI,,,,,,,,
678,use_CABIVuG6Zeyzi0vH5h81Tzdmqnb,,,,,,,,
679,use_32ncbyc4rRRMDeXyWV61U9agFwu,,,,,,,,
680,use_ECXeHjX4ZxuU4dkriHe1TzdcZ2M,,,,,,,,
681,use_6ssAUsXpMIkigqvWVuY1Tze987F,,,,,,,,
682,use_O4QgGCYXrITOVhzLTmp1TzdulAh,,,,,,,,
683,use_LjdYunFfv2M9osNnD8D1TzdmAnr,,,,,,,,
684,use_NzN9CKjLnljG22AF4eo1TzdcNXw,,,,,,,,
685,use_wtOKDBWT8KKVUdQeQ5k1Tzdb5bM,,,,,,,,
686,use_cCfyY6nuOA5ZWXKJTNs1TzdZROO,,,,,,,,
687,use_8PZvxyTiJKtFZCGmxDi1Tzdpcvm,,,,,,,,
688,use_3IJeykjaUw64X8GGDH41TzdnSpK,,,,,,,,
689,use_SV0Uo7LjKDCJ6jgenIg1Tzdq2ui,,,,,,,,
690,use_jha6dscDkRdVFga4nzN1TzdpNrA,,,,,,,,
691,use_Tjg7Cu4CjHVc03ryubf1TzddBzl,,,,,,,,
692,use_PWL0A8tilx0j75cVIDx1TzdcGko,,,,,,,,
693,use_3Un3HM6z6LxjHBlllAx1Tze1Scl,,,,,,,,
694,use_R64Kp2Mm8V7H7X9Prmm1TzdeS0l,,,,,,,,
695,use_9YQHRRnZ41lF2i5XQ4O1TzdgPSB,,,,,,,,
696,use_X5NMc9Tg35YSOxUfZ9n1Tzdo2MF,,,,,,,,
697,use_qSk03q0ncOvSh5rh0LZ1Tzdih0X,,,,,,,,
698,use_hf9i0UdudNwZVL6GJAo1TZTyRaD,,,,,,,,
699,use_6fMEqCP7nL1878rhRYI1Tzdelvx,,,,,,,,
700,use_ApPuPDIqAK2Oo5D3nO01TzdcfI5,,,,,,,,
701,use_lsfsnXciZ9hc9qvinrP1TzdSoUh,,,,,,,,
702,use_MrTmCeLWle9jFRPegCy1Tze2Qwi,,,,,,,,
703,use_zqqAyt5oMu7H1tgMMAj1Tze03BG,,,,,,,,
704,use_Y7ZqFGKAivIQFr5UuGT1TzeQEGE,,,,,,,,
705,use_h0FmUnN30Av8xFyC8eD1TZPThEP,,,,,,,,
706,use_U8meHSBbGJr33Qg4Vi31TzdawPF,,,,,,,,
707,use_8NSPpXdeBzh7RD1NZWF1TzdyET4,,,,,,,,
708,use_38ZKukRyvHjDR9ucbEA1Tzds7b1,,,,,,,,
709,use_Vh0Zesu5hy4lu1Vl6ks1TzdSwUK,,,,,,,,
710,use_Uuf0T58NnR6WeT3nlpX1Tzdavf8,,,,,,,,
711,use_2xNcFJiwR8PAMWoDWnU1TzdfqGH,,,,,,,,
712,use_O94shftqvaGNQJxmKoA1Tzei0Ny,,,,,,,,
713,use_MwU0lRGlipc5drQXEl61TzdP1kn,,,,,,,,
