userId,age,gender,registrationDate,languageCode,countryCode,emailContactable,postalContactable,postalCode,numberChildren,lastActivityDate,reactivationValue,toothBrushType,detergentType,MrPropreTrier,AntikalTrier,ArielTrier,DashTrier,scentLover,petOwner,ecoInterest,closestShop,washDishes
"use_d9Vtc71lRRkfoPOCcnN1Tze5XoR,40,F,2014-10-10T00:00:00Z,fr,FRA,True,True,37100,,2021-05-20T14:37:03.324155Z,Lapsed,Manual,Liquid,Known Trier,,Known Trier,Known Trier,Medium,""Yes, we love our furry friends"",Medium,,Auto"
use_4u3Vq1QZzJp3u8H00hv1TzfC7N3,30,F,2016-03-08T19:18:05Z,fr,FRA,True,True,49420,1,2021-02-16T18:40:04.428427Z,Active,Manual,Liquid,,,,,NonUser,Yes,Low,5. Drive,Hand
use_AN7iOvjnHdEP57THS6k1Tzdd2QZ,62,F,2007-05-24T00:00:00Z,fr,FRA,True,True,60600,0,2020-06-25T10:28:09.88346Z,Lapsing,Electric,Pods,,,,,,Yes,High,,Auto
use_MDdhDA6rAMQ9cNAIHYY1Tzer3wm,31,F,2018-09-13T18:34:30Z,fr,FRA,True,True,45590,2,2020-09-01T14:10:37.884836Z,Lapsed,Manual,Liquid,,,,,NonUser,No - maybe future,Low,,Auto
use_cdmr8dHfxgSgZaikEl61TzdeHMs,30,F,2014-11-15T00:00:00Z,fr,FRA,True,True,31530,1,2021-01-01T10:43:41.570444Z,Active,Electric,Pods,,,,,,Yes,,,Hand
use_tI18nePaBIcGM6kPvuZ1U9ZH4fr,40,F,2019-10-24T09:12:13Z,fr,FRA,True,True,27400,2,2021-05-28T15:57:43.51507Z,Active,Manual,Liquid,,,Known Trier,,NonUser,Yes,,,Hand
use_FDSfc282ya0lNjugw2d1U9awDhm,29,M,2019-10-08T09:06:05Z,fr,FRA,True,True,59000,1,2021-01-03T10:59:38.483536Z,Active,Manual,Liquid,,,,,NonUser,Yes,,,Hand
use_6Q8U9fjd0mkRZUrCUV61TzeAEl9,24,F,2019-05-20T12:31:22Z,fr,FRA,True,True,83200,0,2021-03-14T19:29:28.333499Z,Active,Electric,Liquid,,,,,,Yes,,,Auto
use_kwiuWt4vNj6VCLdguKL1Tze2ZWx,81,M,2009-12-23T00:00:00Z,FR,FRA,True,True,34280,0,2021-04-17T07:46:03.475432Z,Active,Manual,Powder,,,,,,No - maybe future,Low,,Auto
use_GDKSDyaCPFs3eFpEhMf1TzczjN4,37,M,2015-06-25T00:00:00Z,fr,FRA,True,True,13010,2,2020-12-17T16:05:54.651943Z,Lapsing,Manual,Pods,,,,Known Trier,Low,No - maybe future,Low,,Auto
use_hFf0qH9YUtYCp12lxsp1TzemJBj,36,F,2008-07-21T00:00:00Z,fr,FRA,True,True,80150,0,2020-12-05T22:24:22.775681Z,Active,Manual,Liquid,,,,,NonUser,Yes,High,,Hand
use_TTLPePRuJk2cdIcecJb1TzfVP61,38,F,2018-09-17T18:39:54Z,fr,FRA,True,True,14210,2,2020-11-01T17:56:51.445015Z,Lapsing,Electric,Pods,,,,Known Trier,,Yes,,,Auto
use_mbKsahkITs2UHo7N9fJ1Tzdslky,55,F,2016-06-12T16:08:59Z,fr,FRA,True,True,78340,2,2020-12-06T06:16:03.706161Z,Active,Electric,Liquid,Known Trier,Known Trier,Known Trier,Known Trier,,No - maybe future,High,,Hand
use_bNoVtgDmucHRVBeLgyr1TzdeNst,30,M,2019-05-16T13:15:02Z,fr,FRA,True,True,86230,4+,2021-05-05T14:00:34.742336Z,Active,Electric,Liquid,Known Trier,,Known Trier,Known Trier,,Yes,,,Auto
"use_2xYdrvW5khrtCNs6gxf1Tzdo1oC,41,F,2015-04-02T17:15:31Z,fr,FRA,True,True,42600,2,2021-05-19T11:33:02.797162Z,Active,Electric,Liquid,,,Known Trier,,Medium,""Oui, j'adore nos petites boules de poils !"",Medium,,Auto"
use_35q8WzCIT1KILX2bW241TzezP0g,30,F,2009-04-21T00:00:00Z,fr,FRA,True,True,14240,2,2021-03-09T16:58:28.429328Z,Active,Manual,Liquid,,,Known Trier,Known Trier,,Yes,Low,2. Moyenne Surface,Hand
use_Mu0diT6fMWxMW6wjx4d1TzeF5IR,32,F,2018-04-05T09:08:40Z,fr,FRA,True,True,59660,3,2021-05-02T14:26:51.435048Z,Active,Electric,Liquid,Known Trier,,Known Trier,Known Trier,NonUser,Yes,,,Hand
use_JNwpv7GGVA22JgZyBuT1Tzdq4Ee,30,F,2018-06-04T21:23:42Z,fr,FRA,True,True,76740,1,2020-12-05T08:21:09.877761Z,Active,Manual,Pods,,,,,NonUser,Yes,High,,Hand
use_M82cdnIC1wIHb1NSSjY1Tzdx434,33,F,2019-03-22T07:52:02Z,fr,FRA,True,True,59890,2,2020-12-28T17:47:10.619345Z,Active,Manual,Liquid,,,,,NonUser,Yes,Very high,,Auto
use_aY0jPmlHFSYmzckeuSk1Tzdv7EZ,59,M,2017-06-23T13:26:55Z,fr,FRA,True,True,57930,0,2021-03-05T15:57:48.853043Z,Active,Manual,Liquid,,,,,,No - maybe future,Low,,Hand
use_iw9aSB38af14dbh2BMn1Tzf9xLJ,44,F,2007-09-10T00:00:00Z,fr,FRA,True,True,95000,3,2020-10-29T12:38:05.387181Z,Lapsing,Manual,Liquid,,,,,,No,High,,Auto
use_ujGnKknBWjc98NaFA321TzdaZpu,32,F,2016-02-20T08:50:01Z,fr,FRA,True,True,49100,0,2021-05-22T12:54:40.598132Z,Active,Electric,Pods,,,Known Trier,Known Trier,NonUser,Yes,Medium,,Hand
"use_FltoVECgEBG8iEhoxvi1Tzdj3Ch,40,M,2011-04-26T00:00:00Z,fr,FRA,True,True,37000,1,2020-04-03T12:03:33.164899Z,Lapsing,Manual,Pods,,,,,,""Oui, j'adore nos petites boules de poils !"",High,,Hand"
use_9F7FNPyb9dNfu2Rt66n1Tze9YOO,34,F,2017-07-21T17:20:42Z,fr,FRA,True,True,27930,0,2020-07-31T11:46:28.28227Z,Active,Manual,Liquid,,,Known Trier,,Low,Yes,Medium,,Hand
use_yLIxRBsx1G5COayppDL1TzeIua4,43,F,2017-09-13T07:53:57Z,fr,FRA,True,True,42000,1,2021-04-22T18:46:03.368475Z,Active,Manual,Liquid,,,,,Medium,Yes,Low,,Auto
use_IXtEgFqi6zZHgyPXMg71TzdkAOx,43,F,2016-04-30T00:26:26Z,fr,FRA,True,True,33700,0,2021-03-28T21:21:00.078409Z,Lapsed,Manual,Liquid,,,Known Trier,Known Trier,,Yes,Low,,Auto
use_Eg5GnklzQ3tI9JFwsPa1TzdvKim,31,F,2017-10-15T14:16:38Z,fr,FRA,False,True,74330,0,2020-08-18T17:02:42.560142Z,Lapsed,Manual,Liquid,,,,,,No,Low,,Auto
use_I6uOA8lYto6vwzVtsiI1TzdmEqF,39,F,2016-03-23T23:31:23Z,FR,FRA,True,False,91160,0,2020-08-21T15:02:01.394457Z,Lapsed,Electric,Pods,,,Known Trier,Known Trier,Medium,Yes,High,1. Magasin de Proximit�,Hand
use_mStxcbC3er7vVmlfzvp1Tzdf3fm,35,F,2017-11-12T13:00:34Z,fr,FRA,True,True,74800,0,2021-05-18T18:45:35.41009Z,Active,Manual,Liquid,,,,,NonUser,No,Very high,,Hand
use_gBucbDo2kah9Q9cwSLm1TzdscBq,40,F,2007-05-28T00:00:00Z,fr,FRA,True,True,74500,3,2021-02-18T15:46:19.667104Z,Active,,,,,,Known Trier,Low,Yes,High,,Auto
use_DXCPPYhmtr77We5n3pX1TzdkPkq,32,M,2016-03-02T15:53:25Z,fr,FRA,True,True,54380,0,2021-02-28T09:48:21.636974Z,Active,Electric,Pods,Known Trier,,Known Trier,Known Trier,NonUser,No - maybe future,Low,,Hand
use_BVw7K5vBHXk26PB7YJd1TzdbbT4,48,F,2019-04-07T18:42:57Z,fr,FRA,True,True,60800,0,2020-12-28T17:38:01.941305Z,Active,Electric,Pods,,,Known Trier,Known Trier,,No - maybe future,,,Hand
use_zMxZPzH0dnigEIAsqmr1TzdwzjM,42,F,2019-05-07T11:00:18Z,fr,FRA,True,True,75018,1,2021-04-07T07:33:14.05327Z,Active,Manual,Liquid,,,Known Trier,,,No - maybe future,,,Hand
use_CpWAvG7r2izjtU4uCj91TzdwL5v,46,M,2017-09-30T20:30:43Z,fr,FRA,True,True,33210,0,2021-05-10T19:28:32.185435Z,Active,Manual,Liquid,,,,Known Trier,Medium,Yes,Low,,Auto
use_OGPjPoUsISH5CO6LakN1TzegWD8,40,F,2009-03-09T00:00:00Z,fr,FRA,True,True,67550,,2021-04-08T14:29:07.691653Z,Active,Manual,Liquid,,,,,Medium,No - maybe future,High,1. Magasin de Proximit�,Auto
use_YR9SQXI5o5Igeuku8zY1TzdaU7p,35,F,2009-11-18T00:00:00Z,fr,FRA,True,True,60740,0,2020-12-05T19:39:42.251101Z,Active,Electric,Pods,,,,,,No - maybe future,High,2. Moyenne Surface,Hand
use_oLBlv6PPEiEVUJKOfQ71TzeDmOC,57,F,2018-02-23T07:35:38Z,fr,FRA,True,True,60420,3,2021-05-07T06:52:00.691402Z,Active,Manual,Liquid,,,,,NonUser,Yes,Medium,,Hand
use_4baOEWSQE4ksiRZoTSE1Tzkjc0t,36,F,2019-10-09T09:42:06Z,fr,FRA,True,True,67700,3,2020-12-06T04:59:55.488379Z,Active,Electric,Pods,,,,,Medium,Yes,,,Auto
use_wVehF7aCuQnvXOrpHoS1Tze3KWr,30,F,2018-10-10T07:03:58Z,fr,FRA,False,False,38270,1,2021-03-09T18:06:36.598048Z,Active,Manual,Pods,,,Known Trier,Known Trier,NonUser,Yes,,,Hand
use_IFI5MCWs6Itb3oj7amo1TzdgvLL,32,F,2012-03-19T00:00:00Z,fr,FRA,True,True,21000,1,2021-03-11T08:27:18.558329Z,Active,Manual,Liquid,,,Known Trier,,Low,No - maybe future,Low,,Hand
use_CztrKfBX77bfAojZNge1Tzdde5K,43,F,2017-06-20T12:29:08Z,fr,FRA,True,True,74150,1,2021-01-19T13:38:57.528349Z,Active,Electric,Liquid,Known Trier,,Known Trier,Known Trier,High,Yes,High,,Hand
use_tW9wxGk8LwZJpMw89lg1TzdaFpB,47,F,2016-10-10T15:11:10Z,fr,FRA,True,True,94700,2,2021-05-04T11:31:44.476188Z,Active,Electric,Liquid,Known Trier,Known Trier,Known Trier,Known Trier,High,No,,,Hand
use_b018pfIhG8YVGibv1171Tzdh6ni,25,F,2016-07-08T09:44:03Z,fr,FRA,True,True,44830,0,2020-09-10T10:32:31.998102Z,Active,Manual,Liquid,,,Known Trier,,,Yes,Medium,,Hand
use_WQgIjMqJ3dK5V2XX65v1TzdppvJ,57,F,2007-05-24T00:00:00Z,fr,FRA,True,False,11480,1,2021-05-14T17:08:49.327256Z,Active,Manual,Pods,,,Known Trier,,Low,Yes,,,Auto
use_guwx95zQWRJLrHIOXlx1Tzdbbnw,45,F,2019-04-12T11:39:38Z,fr,FRA,True,True,59430,1,2021-02-28T15:24:54.47713Z,Active,Manual,Pods,,,Known Trier,,,No - maybe future,,,Hand
use_r5czAQRsuZSEBOBTdtx1TzfNvgw,33,M,2019-09-25T08:20:35Z,fr,FRA,True,True,51250,0,2021-03-16T00:04:57.036351Z,Active,,Liquid,Known Trier,,,Known Trier,,Yes,,,Auto
use_2IaJq4A4LxK3v7zdiQr1Tzdu0um,49,F,2007-05-24T00:00:00Z,fr,FRA,True,True,53000,0,2021-05-28T07:13:32.993852Z,Active,Manual,,,,,,,Yes,High,,Auto
use_Ye71g8ZJD12K96MXB0H1TzdghM2,37,F,2010-04-17T00:00:00Z,fr,FRA,True,True,33570,0,2020-11-05T12:36:39.737495Z,Lapsing,Manual,Pods,,Known Trier,Known Trier,,,Yes,High,,Hand
use_Z8pAKY3rCHwbjKNeOUc1TzdexoC,61,F,2006-04-20T00:00:00Z,fr,FRA,True,True,59630,1,2021-05-25T08:23:05.210696Z,Active,Manual,Pods,,,Known Trier,Known Trier,NonUser,Yes,,,Hand
use_5lU76nx96DDQLR8pZ0Y1TzdhUcm,30,F,2015-08-04T16:50:36Z,fr,FRA,True,True,59400,3,2020-09-17T19:16:19.841518Z,Lapsed,Manual,Liquid,,,,,,Yes,,,Hand
use_8k8OKroM5SYO3N7d8X61TzeEkJB,31,F,2015-10-11T16:36:06Z,fr,FRA,True,True,45700,2,2021-04-24T06:21:22.990932Z,Lapsing,Manual,Liquid,,,,,,Yes,High,,Auto
use_Vl7Lk3xwCdcDmfDxgsY1TzdogGP,47,F,2011-10-28T00:00:00Z,fr,FRA,True,True,80090,2,2021-05-10T13:38:32.423629Z,Active,Electric,Pods,,Known Trier,Known Trier,Known Trier,High,Des animaux dans la maison ? Non merci !,Very high,,Hand
use_Ryz505gojfuVqv5feKh1TzduXRb,31,F,2015-04-14T10:46:45Z,fr,FRA,False,True,42100,0,2021-05-19T15:51:09.138996Z,Active,Manual,Liquid,,,Known Trier,,,No - maybe future,Low,,Auto
use_ljQlRxCxEJVoD6ZqKoT1TzdnoBR,85,M,2009-11-18T00:00:00Z,fr,FRA,True,True,09000,0,2020-12-29T10:08:36.843423Z,Active,,Liquid,,,,,NonUser,No - maybe future,Low,,Auto
use_jJsg3c93aLthFfq32ch1Tzfh9vc,30,F,2018-11-10T16:14:30Z,fr,FRA,True,True,27420,0,2020-03-23T10:59:04.379114Z,Active,Manual,Liquid,,,Known Trier,,NonUser,Yes,,,Auto
use_x76XKVPEa08adDA1pqb1TzdlGjk,57,M,2005-07-28T00:00:00Z,fr,FRA,True,True,08300,0,2021-05-24T08:19:59.121402Z,Lapsing,Manual,Pods,,,Known Trier,Known Trier,,Yes,Medium,,Hand
use_DgfXYxb1zLSUO2Tyyc21TzdgYXj,44,F,2016-07-30T15:23:36Z,fr,FRA,True,True,02800,3,2021-05-07T05:26:09.913135Z,Lapsing,Manual,Pods,,,Known Trier,Known Trier,,Yes,Medium,,Auto
use_5yIymHuIiQrldxS07ug1Tzdfdnd,46,F,2012-09-18T00:00:00Z,fr,FRA,True,True,46240,1,2021-05-05T16:25:44.649482Z,Lapsing,Manual,,,,Known Trier,Known Trier,High,Yes,Medium,,Auto
use_OdhJm9pfZF4xaFavlNE1TzfBENG,31,M,2014-09-09T00:00:00Z,fr,FRA,True,False,62160,3,2021-05-13T06:54:36.710806Z,Active,Manual,Liquid,Known Trier,,Known Trier,Known Trier,NonUser,Yes,Low,,Hand
use_v2p1UQFz0v3qU6IISac1Tzf28xY,32,F,2016-04-13T08:47:33Z,fr,FRA,True,True,79350,2,2021-03-28T17:58:27.830896Z,Lapsing,Electric,Liquid,,,Known Trier,,NonUser,Yes,High,5. Drive,Hand
use_wElSU8f90mGcKhtrFvz1TzdkTif,38,F,2017-07-23T14:39:52Z,fr,FRA,True,True,81100,2,2021-01-01T19:09:34.451925Z,Active,Electric,Liquid,,,,,Low,Yes,High,,Hand
use_ThkB1zpzIiKoam2obuo1TzePCe3,31,F,2016-08-25T20:58:09Z,fr,FRA,True,True,13127,1,2021-03-07T17:15:08.40904Z,Active,Electric,,Known Trier,,,,,Yes,Low,1. Magasin de Proximit�,Auto
use_QrPTGs7SDapnEzC1ys21Tzdzi0G,57,M,2007-04-13T00:00:00Z,fr,FRA,True,True,33190,0,2021-05-27T19:10:41.871078Z,Active,,Liquid,Known Trier,,Known Trier,Known Trier,Low,Yes,Medium,,Auto
use_zKDoj7jtdyUNpkowCxg1TzdaHqL,45,F,2015-03-01T09:51:29Z,fr,FRA,False,True,44560,0,2021-03-12T05:28:08.149991Z,Active,Manual,Pods,Known Trier,,Known Trier,Known Trier,,No - maybe future,High,,Hand
use_Bctb3bGZRtLSXcCRYru1Tze1m7c,40,F,2018-11-07T06:42:09Z,fr,FRA,True,True,59129,2,2020-08-28T21:44:18.145805Z,Lapsing,Electric,Liquid,,Known Trier,Known Trier,Known Trier,,Yes,,,Hand
use_UELthcEKJENyuE7p1eI1TzdpzwH,42,F,2007-09-03T00:00:00Z,fr,FRA,True,True,59700,0,2021-05-28T18:45:41.886679Z,Active,Manual,Liquid,,,,,NonUser,Yes,Low,,Auto
use_R8FaJjgo3yCeagLCDlc1Tzepxkc,37,M,2018-02-12T19:25:56Z,fr,FRA,True,True,66000,0,2020-10-12T16:36:48.560239Z,Active,Electric,Liquid,,,,,,No - maybe future,Medium,2. Moyenne Surface,Hand
use_eVWZbra3XQEp6vCTQB91TzeEJAa,28,F,2018-09-06T10:16:42Z,fr,FRA,True,True,59163,0,2020-06-30T08:43:52.963691Z,Lapsing,Electric,Liquid,,,Known Trier,Known Trier,,Yes,,,Hand
use_0NzB9kFZWV75r311igH1Tzdwy8R,47,M,2015-10-03T18:14:44Z,fr,FRA,True,True,08000,0,2021-04-08T15:40:07.663946Z,Dormant,Electric,Liquid,,Known Trier,Known Trier,Known Trier,,Yes,Low,1. Magasin de Proximit�,Hand
use_9jJLiBq7UMYerWAUh1C1Tzedw76,35,F,2010-10-22T00:00:00Z,fr,FRA,True,True,38490,1,2021-03-27T10:27:20.174344Z,Active,,,,,,,NonUser,Yes,High,,Auto
use_YtEM1E4m0QNXDbw7jag1Tze1Hc1,60,M,2013-09-10T00:00:00Z,fr,FRA,True,True,88390,0,2021-03-18T19:55:00.817846Z,Active,Electric,Pods,,,,Known Trier,,Yes,Low,,Auto
use_JNXKngzTHNlxzYN1zZ51TzdlAEG,28,F,2016-06-30T23:25:50Z,fr,FRA,True,True,92230,3,2020-09-04T20:17:16.255917Z,Active,Manual,Liquid,,,Known Trier,,NonUser,Yes,Low,,Hand
use_gl3tpzi4n7XcDJJtlkG1TzdxnXT,36,F,2015-09-14T05:19:04Z,fr,FRA,True,True,89250,2,2021-02-19T16:04:47.955247Z,Active,Electric,Liquid,Known Trier,,Known Trier,Known Trier,,Yes,Very high,,Hand
use_xIEbo8FXQwqmmSUxDyM1Tzdwiuj,37,F,2015-07-07T12:41:15Z,fr,FRA,True,True,72460,3,2021-05-06T19:34:01.201139Z,Active,Manual,,,,,Known Trier,Low,Yes,High,,Hand
use_pPI99tYFkTdbqCAqYBM1TzeWpag,29,F,2019-01-03T20:46:23Z,fr,FRA,True,True,60600,4+,2021-03-05T10:25:58.993338Z,Active,Manual,Pods,,,Known Trier,Known Trier,,No,,1. Magasin de Proximit�,Hand
use_5jyfPRvjsTkQwZsg3yW1TzfFGiq,37,F,2018-02-18T18:57:23Z,fr,FRA,True,True,62217,4+,2021-05-22T16:00:41.667795Z,Dormant,Manual,Liquid,,,,,,Yes,High,3. SuperMarket,Auto
use_Sr2u7C4TfxP67zSAqr01Tzdz2Gq,35,F,2018-01-13T14:37:50Z,fr,FRA,True,True,37210,1,2021-04-23T06:49:15.654143Z,Active,Electric,Liquid,,,,,,Yes,High,,Hand
use_Bvtq8Cc9Thm9mRBKCYJ1TzdZZtq,37,F,2008-09-08T00:00:00Z,fr,FRA,True,True,17138,1,2021-05-18T19:29:10.903089Z,Active,Electric,Liquid,,,,,Low,No - maybe future,High,,Auto
use_5tMhgQ8QPhPHw27Gn1z1TzdZmhM,41,F,2017-08-28T13:09:03Z,fr,FRA,True,True,62112,1,2021-04-21T14:38:40.650785Z,Active,Electric,Liquid,,,Known Trier,,,Yes,Very high,5. Drive,Hand
use_VCCYH80AWTZpLPLYtF61TzdfjIE,30,F,2016-04-27T21:27:06Z,fr,FRA,True,True,72230,2,2021-05-10T13:30:13.134519Z,Active,Manual,Liquid,,,Known Trier,,NonUser,Yes,High,,Auto
use_S3rGFk0195Fe9xkaaw31TzdgIKo,36,F,2013-11-16T00:00:00Z,fr,FRA,True,True,30390,1,2021-05-09T16:53:50.771947Z,Active,Manual,Liquid,,,Known Trier,,Low,Yes,High,3. SuperMarket,Hand
use_R48XLIu78vjLycw5XTW1TzhkofV,33,F,2019-05-04T15:18:13Z,fr,FRA,True,True,72300,1,2021-01-21T14:57:10.21682Z,Active,Manual,Liquid,,,,,NonUser,Yes,,,Hand
use_OcA36WsSU46rVQc1Clu1TZTyQuc,58,F,2017-10-28T08:28:27Z,fr,FRA,False,False,71210,,2020-10-13T17:03:40.845163Z,Lapsed,Electric,Pods,,,,,,Yes,Medium,3. SuperMarket,Auto
use_Zj9rjOkFeTMtfu6ghTI1TzemsER,44,F,2013-05-09T00:00:00Z,fr,FRA,True,True,31620,2,2021-05-11T14:34:11.62704Z,Active,Electric,Liquid,,,,,High,No - maybe future,High,,Auto
use_UP6fmmmCGGEnXhzros51TzdeSew,72,M,2010-10-24T00:00:00Z,fr,FRA,True,True,38400,0,2021-02-01T23:15:04.136455Z,Active,Manual,,,,,,,No - maybe future,Low,,Auto
use_YrRGGWNQdoJtgISA0eH1TzeFJQq,25,F,2015-02-01T00:00:00Z,fr,FRA,True,True,57970,2,2021-02-11T07:46:46.071341Z,Active,Manual,Liquid,,,,,,Yes,Medium,3. SuperMarket,Hand
use_MAZa8nXf13LHONvLGCX1TzdaUcK,23,F,2018-01-05T09:47:11Z,fr,FRA,True,True,33670,0,2021-04-27T13:51:46.467194Z,Lapsed,Manual,Pods,,,,,NonUser,No - maybe future,Low,,Hand
use_DG1pbFBpWJlftmEedFM1Tzdl0SY,73,F,2006-06-12T00:00:00Z,fr,FRA,True,True,59360,0,2021-05-29T05:11:43.687Z,Active,Manual,Powder,,,Known Trier,Known Trier,NonUser,No - maybe future,Medium,,Hand
use_cshuauFWwKi9t2VgHJi1Tzdezfc,48,F,2005-07-28T00:00:00Z,fr,FRA,True,True,78250,3,2021-03-30T10:01:22.784197Z,Active,Electric,Pods,Known Trier,,,Known Trier,High,Yes,Medium,,Auto
use_msOPJ58GqTS9psvbonC1TzdbPgb,25,F,2015-10-15T09:49:31Z,fr,FRA,True,True,38130,2,2020-03-21T06:35:27.740595Z,Lapsed,Electric,,,,Known Trier,Known Trier,,Yes,Low,,Auto
use_gAKO0JkXdrLuE0g2Mhh1TzdhRNv,37,F,2009-12-02T00:00:00Z,fr,FRA,True,True,26110,2,2021-05-18T16:28:59.843062Z,Active,Manual,Pods,,,,,,No,,,Auto
use_IbG3KzlMdVKHF6Pk7Mz1TzePRF4,41,F,2006-09-24T00:00:00Z,fr,FRA,True,True,31570,3,2020-06-13T10:48:52.238311Z,Lapsing,,,,,Known Trier,,Low,Yes,High,5. Drive,Auto
"use_m231SHw16lJvwYktmOA1TzdkO1b,57,F,2007-09-03T00:00:00Z,fr,FRA,True,True,78640,0,2021-05-28T17:45:36.60227Z,Lapsed,Electric,,,,,,Medium,""No, we love animals but no pets here for now"",Medium,,Hand"
use_5TCoV6Pa9sDooS54wjW1TzfcBSU,24,F,2019-10-05T20:43:29Z,fr,FRA,True,True,59100,1,2020-07-28T12:18:36.548012Z,Lapsed,Manual,Pods,,,Known Trier,Known Trier,NonUser,No - maybe future,,,Hand
use_JyCgSIsWYOZxzOy8xqg1TzdK72O,48,F,2010-07-06T00:00:00Z,fr,FRA,True,True,55100,2,2020-07-06T12:36:59.770549Z,Active,,,,,,,High,No,High,,Auto
use_6GHmNaAd9Zr9CWa6LTc1Tzds7VG,36,F,2017-11-11T09:15:46Z,fr,FRA,True,True,34230,1,2021-03-02T13:39:09.303767Z,Active,Manual,Liquid,Known Trier,,,,Low,Yes,,,Hand
use_lJiOGvdzl5jNdgy7Wkb1TzdzjLO,40,F,2017-05-31T16:05:07Z,fr,FRA,True,True,85110,2,2020-11-26T15:05:28.792065Z,Active,Electric,,,,Known Trier,Known Trier,,No,High,,Auto
use_03pstIM4xcKBTAmdFFf1TzebPA8,41,F,2016-05-12T14:53:57Z,fr,FRA,True,True,78300,0,2021-05-19T15:14:43.946086Z,Active,Manual,Liquid,,,Known Trier,Known Trier,High,Yes,Medium,5. Drive,Hand
use_ewfnFJZpk5kAgUyVYCh1TzeKeCU,35,F,2010-10-30T00:00:00Z,fr,FRA,True,True,02200,1,2020-11-19T14:21:08.607301Z,Active,Electric,Pods,,,,,NonUser,Yes,High,,Hand
use_KYeTitJ5rokWixcsS7s1TzdaHU6,29,F,2015-09-24T19:17:47Z,fr,FRA,True,True,34500,0,2021-03-20T06:21:38.067984Z,Dormant,Electric,Liquid,,,Known Trier,Known Trier,NonUser,Yes,Low,,Hand
use_WHPWNllO43V8Ehqv5dg1Tze3UVH,39,F,2015-03-04T13:23:00Z,fr,FRA,True,True,75013,0,2020-12-01T12:09:44.50948Z,Active,Manual,Liquid,,,Known Trier,,Medium,No,Very high,,Hand
use_3K3IlX0NZOON675p8Wv1TzeLzw8,64,F,2017-10-06T20:12:41Z,fr,FRA,True,True,33290,1,2021-05-19T22:51:17.873145Z,Active,Manual,Liquid,,,,,Low,Yes,High,3. SuperMarket,Auto
use_F7UqyldO0NX3NCQSOe11TzduXy0,33,F,2011-10-22T00:00:00Z,fr,FRA,True,True,33260,0,2020-09-25T02:24:19.304387Z,Lapsed,Manual,Liquid,,,,,Low,Yes,Low,,Hand
use_01gyXTqjRYaQ7N9wpyT1Tzdab9q,43,F,2016-08-06T14:18:44Z,fr,FRA,True,False,37150,2,2020-04-08T14:50:38.517479Z,Active,Manual,Liquid,,,,,,No - maybe future,High,,Hand
use_npCcOiGOFqs7KrPWwoS1U9bsJJ4,40,F,2019-10-15T19:39:29Z,fr,FRA,True,True,77270,0,2020-09-08T14:46:12.638559Z,Active,Manual,Pods,,,,,Medium,No - maybe future,,,Hand
"use_Bc7QeMeoWb4jggvrvL21TzdfzwQ,37,F,2016-02-13T12:07:12Z,fr,FRA,True,True,60400,1,2021-05-25T19:27:45.504136Z,Lapsing,Manual,Liquid,,,,,,""Yes, we love our furry friends"",High,,Hand"
use_N0tB0aWOcTYUEq7Hd1X1TzdgAR8,27,F,2017-08-28T13:27:16Z,fr,FRA,True,True,92100,2,2021-05-25T10:44:01.993565Z,Active,Manual,,,,Known Trier,Known Trier,Low,No - maybe future,Low,,Hand
use_KnNLp5n6XT1VjKGbiVj1Tze5rZ8,62,F,2015-03-24T19:46:05Z,fr,FRA,False,False,31150,0,2021-03-29T16:25:44.939795Z,Active,Manual,Pods,,,Known Trier,Known Trier,High,No - maybe future,Very high,,Hand
use_l96t0rYewJT3BzDxps11TzdxLGb,52,F,2019-09-01T12:46:00Z,fr,FRA,True,True,70200,1,2020-03-20T22:29:03.139772Z,Active,Electric,Liquid,,,,,Low,Yes,,,Auto
use_SVydTVPhsgNlN1PqiGf1TzdwaK1,39,F,2019-01-04T20:37:54Z,fr,FRA,True,True,38260,2,2020-09-22T09:57:35.581173Z,Active,Electric,Liquid,,,,,,Yes,,,Hand
use_3fbpQXqxHlmNQhARMJN1TzdKw0j,35,F,2019-05-03T21:03:33Z,fr,FRA,True,True,52320,3,2021-03-10T20:02:02.611098Z,Active,Electric,Pods,,,Known Trier,Known Trier,Low,Yes,,,Auto
use_HHwrKwoYyUiO83yP1Wh1TzdyIHa,52,F,2015-10-26T13:02:14Z,fr,FRA,True,True,62300,2,2020-07-04T06:33:02.37167Z,Lapsed,Manual,Liquid,,,Known Trier,,Low,Yes,,,Hand
use_1mhQuq4zELNFLoxLOKD1TzdmPjo,58,F,2016-08-22T22:24:34Z,fr,FRA,True,True,29550,0,2021-02-25T23:01:51.648449Z,Active,Electric,Powder,,,,,,No - maybe future,,,Hand
use_k7e9PL7DA0mK4UYE65l1TzdVCoN,64,M,2015-09-14T05:21:54Z,fr,FRA,True,True,75013,2,2021-04-20T16:37:31.693438Z,Lapsing,Manual,Liquid,,,,,,No,Low,,Hand
use_MTwmdwNPf0fbjzlPAn81Tzdbzoc,43,F,2018-10-04T11:31:55Z,fr,FRA,True,True,72220,3,2020-12-30T11:54:02.851539Z,Active,Manual,Liquid,,,Known Trier,Known Trier,,No,,,Hand
